experiment,discount,horizon,c_samples,r_samples,run,t,r,std,q_r,q_std,sample,q_sample
tiger,0.9,2,5,250,33,16,-2.68,7.497839688870388,-1.0,0.0,8,8
tiger,0.9,2,5,250,33,17,-1.0,0.0,4.04,3.671294049786805,8,9
tiger,0.9,2,5,250,33,18,3.08,5.011347124277064,-1.8999999999999995,7.475961476626268,9,8
tiger,0.9,2,5,250,33,19,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,33,20,2.3600000000000003,5.712302512997714,2.78,5.326499788791885,9,9
tiger,0.9,2,5,250,33,21,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,33,22,2.1799999999999997,5.860682554105793,-1.0,0.0,8,8
tiger,0.9,2,5,250,33,23,-1.0,0.0,-2.8000000000000003,7.493997598078078,8,8
tiger,0.9,2,5,250,33,24,2.96,5.141828468550853,-1.0,0.0,8,8
tiger,0.9,2,5,250,33,25,-2.9200000000000004,7.488230765674893,-1.0,0.0,8,8
tiger,0.9,2,5,250,33,26,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,33,27,2.12,5.908096140043763,2.48,5.607994293863003,10,9
tiger,0.9,2,5,250,33,28,-1.0,0.0,-2.44,7.499759996159876,8,8
tiger,0.9,2,5,250,33,29,-1.0,0.0,-2.68,7.497839688870388,8,8
tiger,0.9,2,5,250,33,30,4.52,2.64,-1.0,0.0,9,8
tiger,0.9,2,5,250,33,31,-1.0,0.0,2.78,5.326499788791885,8,9
tiger,0.9,2,5,250,33,32,2.84,5.266345981798006,-1.0,0.0,9,8
tiger,0.9,2,5,250,33,33,-1.0,0.0,3.0199999999999996,5.077361519529608,8,8
tiger,0.9,2,5,250,33,34,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,33,35,4.88,1.3362634470792052,-1.0,0.0,10,8
tiger,0.9,2,5,250,33,36,-1.0,0.0,4.64,2.295735176365079,8,9
tiger,0.9,2,5,250,33,37,3.4400000000000004,4.578908166801339,-1.0,0.0,9,8
tiger,0.9,2,5,250,33,38,-1.0,0.0,2.8999999999999995,5.204805471869242,8,9
tiger,0.9,2,5,250,33,39,3.2,4.874423042781576,-1.0,0.0,9,8
tiger,0.9,2,5,250,33,40,-2.74,7.496159016456361,3.8000000000000003,4.069397989875162,8,8
tiger,0.9,2,5,250,33,41,-2.26,7.496159016456361,-2.0799999999999996,7.488230765674893,8,8
tiger,0.9,2,5,250,33,42,-2.1999999999999997,7.493997598078078,-3.88,7.371946825635681,8,8
tiger,0.9,2,5,250,33,43,-3.0400000000000005,7.480534740244176,-2.6799999999999997,7.497839688870388,8,8
tiger,0.9,2,5,250,33,44,-3.82,7.3829262491237175,-2.86,7.491355017618642,8,8
tiger,0.9,2,5,250,33,45,-2.9200000000000004,7.488230765674893,-2.8000000000000003,7.493997598078078,8,8
tiger,0.9,2,5,250,33,46,-1.0,0.0,-2.56,7.499759996159876,8,8
tiger,0.9,2,5,250,33,47,3.38,4.655706176295922,-1.0,0.0,9,8
tiger,0.9,2,5,250,33,48,-1.0,0.0,3.26,4.803373814310104,8,9
tiger,0.9,2,5,250,33,49,2.48,5.607994293863003,-2.32,7.497839688870388,9,8
tiger,0.9,2,5,250,34,0,-1.0,0.0,5.0,0.0,8,9
tiger,0.9,2,5,250,34,1,3.62,4.33538925588003,-1.0,0.0,9,8
tiger,0.9,2,5,250,34,2,-1.0,0.0,3.0199999999999996,5.077361519529608,8,8
tiger,0.9,2,5,250,34,3,1.88,6.088152429103594,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,4,-2.5,7.5,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,5,-1.9000000000000004,7.475961476626268,4.579999999999999,2.4745908752761534,8,9
tiger,0.9,2,5,250,34,6,-3.0400000000000005,7.480534740244176,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,7,-1.8399999999999994,7.470903559811222,2.4800000000000004,5.607994293863003,8,8
tiger,0.9,2,5,250,34,8,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,9,3.38,4.655706176295922,2.6599999999999997,5.442830146164769,8,9
tiger,0.9,2,5,250,34,10,-1.54,7.438306258819948,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,11,-2.5,7.5,2.6,5.499090833947008,8,9
tiger,0.9,2,5,250,34,12,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,13,-1.0,0.0,2.3000000000000007,5.762811813689564,8,8
tiger,0.9,2,5,250,34,14,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,15,5.0,0.0,2.3600000000000003,5.712302512997714,9,9
tiger,0.9,2,5,250,34,16,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,17,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,18,4.579999999999999,2.4745908752761534,4.52,2.64,9,8
tiger,0.9,2,5,250,34,19,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,20,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,21,-1.0,0.0,4.76,1.8821264569629745,8,9
tiger,0.9,2,5,250,34,22,5.0,0.0,-1.0,0.0,9,8
tiger,0.9,2,5,250,34,23,-1.0,0.0,2.9,5.204805471869242,8,9
tiger,0.9,2,5,250,34,24,3.0199999999999996,5.077361519529608,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,25,-3.22,7.4653600047151105,3.5,4.5,8,9
tiger,0.9,2,5,250,34,26,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,27,2.0,6.0,1.5800000000000005,6.293139121297097,9,8
tiger,0.9,2,5,250,34,28,-2.0799999999999996,7.488230765674893,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,29,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,30,2.24,5.81226289838992,4.64,2.295735176365079,10,9
tiger,0.9,2,5,250,34,31,-2.44,7.499759996159876,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,32,-1.0,0.0,1.88,6.088152429103594,8,8
tiger,0.9,2,5,250,34,33,3.38,4.655706176295922,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,34,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,35,1.8200000000000003,6.130872694812704,4.16,3.4488258871679793,9,9
tiger,0.9,2,5,250,34,36,-2.86,7.491355017618642,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,37,-2.5,7.5,1.7599999999999998,6.172714151813609,8,8
tiger,0.9,2,5,250,34,38,-2.0799999999999996,7.488230765674893,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,39,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,40,2.6,5.499090833947008,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,41,-1.0,0.0,4.94,0.94678403028357,8,9
tiger,0.9,2,5,250,34,42,2.5399999999999996,5.5541335958005185,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,43,-1.0,0.0,3.26,4.803373814310104,8,9
tiger,0.9,2,5,250,34,44,3.3200000000000003,4.730496802662485,-2.0200000000000005,7.484624239065044,8,8
tiger,0.9,2,5,250,34,45,-1.0,0.0,-3.1,7.475961476626268,8,8
tiger,0.9,2,5,250,34,46,3.2,4.874423042781576,-1.0,0.0,9,8
tiger,0.9,2,5,250,34,47,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,34,48,3.1399999999999997,4.943723293227484,4.3999999999999995,2.9393876913398134,8,8
tiger,0.9,2,5,250,34,49,-1.0,0.0,-3.16,7.470903559811223,8,8
tiger,0.9,2,5,250,35,0,-1.0,0.0,1.46,6.369332775102899,8,8
tiger,0.9,2,5,250,35,1,2.84,5.266345981798006,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,2,-4.300000000000001,7.280796659706959,2.78,5.326499788791885,8,8
tiger,0.9,2,5,250,35,3,-2.1399999999999997,7.491355017618642,-2.8000000000000003,7.493997598078078,8,8
tiger,0.9,2,5,250,35,4,-3.5200000000000005,7.430316278598105,-2.56,7.499759996159876,8,8
tiger,0.9,2,5,250,35,5,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,6,3.6800000000000006,4.2494234903101855,2.6,5.499090833947008,8,8
tiger,0.9,2,5,250,35,7,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,8,-1.0,0.0,2.78,5.326499788791885,8,8
tiger,0.9,2,5,250,35,9,4.819999999999999,1.6332789106579442,-1.0,0.0,10,8
tiger,0.9,2,5,250,35,10,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,11,2.72,5.385313361356051,4.34,3.0764264983906244,9,9
tiger,0.9,2,5,250,35,12,-1.0,0.0,-1.06,7.360461942025107,8,8
tiger,0.9,2,5,250,35,13,1.7599999999999998,6.172714151813609,-1.6,7.445804187594514,8,8
tiger,0.9,2,5,250,35,14,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,15,2.12,5.908096140043762,4.04,3.671294049786805,9,8
tiger,0.9,2,5,250,35,16,-2.44,7.499759996159876,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,17,-1.6600000000000001,7.452811550012519,2.84,5.266345981798006,8,10
tiger,0.9,2,5,250,35,18,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,19,3.5600000000000005,4.418868633485272,2.3600000000000003,5.712302512997714,9,9
tiger,0.9,2,5,250,35,20,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,21,-1.0,0.0,2.78,5.326499788791885,8,9
tiger,0.9,2,5,250,35,22,4.7,2.0999999999999996,-2.86,7.491355017618642,8,8
tiger,0.9,2,5,250,35,23,-1.0,0.0,-2.56,7.499759996159876,8,8
tiger,0.9,2,5,250,35,24,-8.26,4.803373814310104,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,25,-1.0,0.0,1.6399999999999997,6.253830825981784,8,8
tiger,0.9,2,5,250,35,26,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,27,4.64,2.295735176365079,3.1399999999999997,4.943723293227484,9,10
tiger,0.9,2,5,250,35,28,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,29,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,30,-1.0,0.0,4.52,2.64,8,10
tiger,0.9,2,5,250,35,31,1.7599999999999998,6.172714151813609,-4.18,7.309418581528903,8,8
tiger,0.9,2,5,250,35,32,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,33,2.5399999999999996,5.5541335958005185,2.3600000000000003,5.712302512997714,9,9
tiger,0.9,2,5,250,35,34,-1.0,0.0,-2.26,7.496159016456361,8,8
tiger,0.9,2,5,250,35,35,2.6,5.499090833947008,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,36,-2.62,7.4990399385521345,3.1399999999999997,4.943723293227484,8,10
tiger,0.9,2,5,250,35,37,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,38,1.9400000000000004,6.044534721548053,-1.0,0.0,10,8
tiger,0.9,2,5,250,35,39,-2.68,7.497839688870388,4.7,2.0999999999999996,8,9
tiger,0.9,2,5,250,35,40,-1.0,0.0,-3.2800000000000002,7.4593297286016265,8,8
tiger,0.9,2,5,250,35,41,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,42,-2.44,7.499759996159876,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,43,-1.8400000000000003,7.470903559811223,4.16,3.4488258871679793,8,9
tiger,0.9,2,5,250,35,44,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,45,2.78,5.326499788791885,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,46,-2.62,7.4990399385521345,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,47,-2.1999999999999997,7.493997598078078,-9.16,3.4488258871679793,8,8
tiger,0.9,2,5,250,35,48,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,35,49,2.6,5.499090833947008,-1.0,0.0,9,8
tiger,0.9,2,5,250,36,0,3.62,4.33538925588003,1.5199999999999996,6.331634859971001,8,8
tiger,0.9,2,5,250,36,1,-1.0,0.0,-2.9200000000000004,7.488230765674893,8,8
tiger,0.9,2,5,250,36,2,3.3200000000000003,4.730496802662485,-1.9599999999999995,7.480534740244176,9,8
tiger,0.9,2,5,250,36,3,-1.0,0.0,-2.56,7.499759996159876,8,8
tiger,0.9,2,5,250,36,4,2.42,5.660706669665899,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,5,-1.0,0.0,2.8999999999999995,5.204805471869242,8,8
tiger,0.9,2,5,250,36,6,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,7,4.46,2.7943514453268046,-1.0,0.0,9,8
tiger,0.9,2,5,250,36,8,-1.0,0.0,-4.36,7.265700241545889,8,8
tiger,0.9,2,5,250,36,9,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,10,4.04,3.671294049786805,3.8600000000000003,3.9749716980124523,8,8
tiger,0.9,2,5,250,36,11,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,12,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,13,4.52,2.64,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,14,-1.4200000000000004,7.421832657773955,3.08,5.011347124277064,8,9
tiger,0.9,2,5,250,36,15,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,16,3.38,4.655706176295922,3.08,5.011347124277064,9,8
tiger,0.9,2,5,250,36,17,-3.16,7.470903559811223,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,18,-3.2199999999999993,7.4653600047151105,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,19,-1.0,0.0,4.579999999999999,2.4745908752761534,8,8
tiger,0.9,2,5,250,36,20,-1.0,0.0,-1.9599999999999995,7.480534740244176,8,8
tiger,0.9,2,5,250,36,21,4.279999999999999,3.2064934118129726,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,22,-1.5400000000000005,7.438306258819948,2.6599999999999997,5.442830146164769,8,8
tiger,0.9,2,5,250,36,23,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,24,1.7000000000000002,6.2136945531623935,2.24,5.81226289838992,8,8
tiger,0.9,2,5,250,36,25,-1.0,0.0,-2.98,7.484624239065044,8,8
tiger,0.9,2,5,250,36,26,2.54,5.554133595800518,-1.0,0.0,9,8
tiger,0.9,2,5,250,36,27,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,28,3.08,5.011347124277064,4.579999999999999,2.4745908752761534,8,9
tiger,0.9,2,5,250,36,29,-2.98,7.484624239065044,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,30,-1.0,0.0,3.38,4.655706176295922,8,9
tiger,0.9,2,5,250,36,31,-1.0,0.0,-2.38,7.4990399385521345,9,8
tiger,0.9,2,5,250,36,32,4.76,1.8821264569629745,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,33,-4.42,7.25007586167207,2.5399999999999996,5.5541335958005185,8,8
tiger,0.9,2,5,250,36,34,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,35,2.8400000000000003,5.266345981798005,-1.0,0.0,9,8
tiger,0.9,2,5,250,36,36,-1.3000000000000003,7.40337760755184,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,37,-1.3000000000000003,7.40337760755184,3.3200000000000003,4.730496802662485,8,9
tiger,0.9,2,5,250,36,38,-2.74,7.496159016456361,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,39,-1.0,0.0,3.5,4.5,8,9
tiger,0.9,2,5,250,36,40,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,41,4.34,3.0764264983906244,2.3600000000000003,5.712302512997714,9,8
tiger,0.9,2,5,250,36,42,-2.9800000000000004,7.484624239065044,-2.0799999999999996,7.488230765674893,8,8
tiger,0.9,2,5,250,36,43,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,44,2.6,5.499090833947008,2.8400000000000003,5.266345981798005,8,9
tiger,0.9,2,5,250,36,45,-3.6400000000000006,7.41285370151064,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,46,-1.12,7.371946825635681,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,47,-1.9600000000000004,7.480534740244176,4.76,1.8821264569629745,8,9
tiger,0.9,2,5,250,36,48,-2.74,7.496159016456361,-1.0,0.0,8,8
tiger,0.9,2,5,250,36,49,-1.0,0.0,2.3600000000000003,5.712302512997714,8,9
tiger,0.9,2,5,250,37,0,3.08,5.011347124277064,5.0,0.0,8,9
tiger,0.9,2,5,250,37,1,-1.0,0.0,-2.26,7.496159016456361,8,8
tiger,0.9,2,5,250,37,2,3.5600000000000005,4.418868633485272,-2.1999999999999997,7.493997598078078,8,8
tiger,0.9,2,5,250,37,3,-1.6,7.445804187594514,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,4,-1.0,0.0,2.3600000000000003,5.712302512997714,8,8
tiger,0.9,2,5,250,37,5,2.6600000000000006,5.442830146164769,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,6,-2.74,7.496159016456361,2.8400000000000003,5.266345981798005,8,9
tiger,0.9,2,5,250,37,7,-2.8000000000000003,7.493997598078078,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,8,-1.0,0.0,2.24,5.81226289838992,8,8
tiger,0.9,2,5,250,37,9,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,10,4.3999999999999995,2.9393876913398134,-1.0,0.0,9,8
tiger,0.9,2,5,250,37,11,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,12,-1.0,0.0,2.8400000000000003,5.266345981798005,8,8
tiger,0.9,2,5,250,37,13,4.64,2.295735176365079,-1.0,0.0,9,8
tiger,0.9,2,5,250,37,14,-1.0,0.0,1.8200000000000003,6.130872694812704,8,8
tiger,0.9,2,5,250,37,15,2.24,5.81226289838992,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,16,-2.86,7.491355017618642,3.4400000000000004,4.578908166801339,8,8
tiger,0.9,2,5,250,37,17,-1.0,0.0,-2.44,7.499759996159876,8,8
tiger,0.9,2,5,250,37,18,2.42,5.660706669665899,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,19,-1.0,0.0,2.3600000000000003,5.712302512997714,8,9
tiger,0.9,2,5,250,37,20,-1.0,0.0,-2.32,7.497839688870388,8,8
tiger,0.9,2,5,250,37,21,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,22,3.2,4.874423042781576,1.9400000000000004,6.044534721548054,8,8
tiger,0.9,2,5,250,37,23,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,24,1.88,6.088152429103594,2.1799999999999997,5.860682554105793,8,9
tiger,0.9,2,5,250,37,25,-1.0,0.0,-1.06,7.360461942025107,8,8
tiger,0.9,2,5,250,37,26,2.4200000000000004,5.660706669665899,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,27,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,28,2.96,5.141828468550853,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,29,-4.18,7.309418581528903,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,30,-1.0,0.0,4.88,1.3362634470792052,8,8
tiger,0.9,2,5,250,37,31,4.279999999999999,3.2064934118129726,-1.8400000000000003,7.470903559811223,8,8
tiger,0.9,2,5,250,37,32,-1.0,0.0,-3.04,7.480534740244176,8,8
tiger,0.9,2,5,250,37,33,3.6800000000000006,4.2494234903101855,-2.8000000000000003,7.493997598078078,8,8
tiger,0.9,2,5,250,37,34,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,35,2.9,5.204805471869242,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,36,-1.0,0.0,4.76,1.8821264569629745,8,9
tiger,0.9,2,5,250,37,37,3.1399999999999997,4.943723293227484,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,38,-1.8999999999999995,7.475961476626268,3.1399999999999997,4.943723293227484,8,9
tiger,0.9,2,5,250,37,39,-1.0,0.0,-2.9200000000000004,7.488230765674893,8,8
tiger,0.9,2,5,250,37,40,2.4199999999999995,5.660706669665899,-3.3999999999999995,7.445804187594513,8,8
tiger,0.9,2,5,250,37,41,-2.38,7.4990399385521345,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,42,-1.0,0.0,2.7800000000000007,5.326499788791885,8,8
tiger,0.9,2,5,250,37,43,2.3000000000000007,5.762811813689564,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,44,-1.0,0.0,2.8999999999999995,5.204805471869242,8,8
tiger,0.9,2,5,250,37,45,2.420000000000001,5.6607066696659,-2.98,7.484624239065044,9,8
tiger,0.9,2,5,250,37,46,-3.1000000000000005,7.475961476626268,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,47,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,37,48,-1.0,0.0,4.1000000000000005,3.5623026261113755,8,9
tiger,0.9,2,5,250,37,49,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,0,5.0,0.0,5.0,0.0,10,9
tiger,0.9,2,5,250,38,1,-1.0,0.0,-1.9000000000000004,7.475961476626268,8,8
tiger,0.9,2,5,250,38,2,2.8400000000000003,5.266345981798005,-2.8600000000000003,7.491355017618642,8,8
tiger,0.9,2,5,250,38,3,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,4,3.5,4.5,3.5600000000000005,4.418868633485272,8,8
tiger,0.9,2,5,250,38,5,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,6,2.8999999999999995,5.204805471869242,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,7,-2.38,7.4990399385521345,-2.62,7.4990399385521345,8,8
tiger,0.9,2,5,250,38,8,-1.8400000000000003,7.470903559811223,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,9,-2.32,7.497839688870388,3.08,5.011347124277064,9,9
tiger,0.9,2,5,250,38,10,-4.0,7.3484692283495345,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,11,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,12,2.8999999999999995,5.204805471869242,-1.0,0.0,9,8
tiger,0.9,2,5,250,38,13,-1.0,0.0,1.4,6.406246951218787,8,9
tiger,0.9,2,5,250,38,14,3.26,4.803373814310104,-3.16,7.470903559811223,10,8
tiger,0.9,2,5,250,38,15,-1.0,0.0,-3.4000000000000004,7.445804187594514,8,8
tiger,0.9,2,5,250,38,16,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,17,-1.0,0.0,2.3000000000000007,5.762811813689564,8,8
tiger,0.9,2,5,250,38,18,4.819999999999999,1.6332789106579442,-1.0,0.0,9,8
tiger,0.9,2,5,250,38,19,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,20,2.6599999999999997,5.442830146164769,-1.0,0.0,9,8
tiger,0.9,2,5,250,38,21,-1.0,0.0,2.78,5.326499788791885,8,9
tiger,0.9,2,5,250,38,22,2.8999999999999995,5.204805471869242,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,23,-3.16,7.470903559811223,3.8000000000000007,4.069397989875161,8,8
tiger,0.9,2,5,250,38,24,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,25,2.24,5.81226289838992,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,26,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,27,2.3600000000000003,5.712302512997714,2.48,5.607994293863003,8,8
tiger,0.9,2,5,250,38,28,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,29,-1.0,0.0,2.78,5.326499788791885,8,9
tiger,0.9,2,5,250,38,30,4.279999999999999,3.2064934118129726,-1.12,7.371946825635681,9,8
tiger,0.9,2,5,250,38,31,-2.98,7.484624239065044,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,32,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,33,2.4800000000000004,5.607994293863003,4.46,2.7943514453268046,8,10
tiger,0.9,2,5,250,38,34,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,35,3.08,5.011347124277064,3.0199999999999996,5.077361519529608,10,9
tiger,0.9,2,5,250,38,36,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,37,3.9199999999999995,3.8773186611368433,3.3200000000000003,4.730496802662485,8,9
tiger,0.9,2,5,250,38,38,-1.0,0.0,-2.8000000000000003,7.493997598078078,8,8
tiger,0.9,2,5,250,38,39,3.9200000000000004,3.877318661136843,-2.5,7.5,9,8
tiger,0.9,2,5,250,38,40,-2.0199999999999996,7.484624239065044,-2.44,7.499759996159876,8,8
tiger,0.9,2,5,250,38,41,-1.0,0.0,-2.0199999999999996,7.484624239065044,8,8
tiger,0.9,2,5,250,38,42,3.2,4.874423042781576,-1.7200000000000002,7.459329728601626,10,8
tiger,0.9,2,5,250,38,43,-1.0,0.0,-2.38,7.4990399385521345,8,8
tiger,0.9,2,5,250,38,44,3.2,4.874423042781576,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,45,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,46,2.3600000000000003,5.712302512997714,4.819999999999999,1.6332789106579442,8,8
tiger,0.9,2,5,250,38,47,-2.44,7.499759996159876,-1.0,0.0,8,8
tiger,0.9,2,5,250,38,48,-2.56,7.499759996159876,3.1399999999999997,4.943723293227484,9,8
tiger,0.9,2,5,250,38,49,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,39,0,5.0,0.0,-1.0,0.0,9,8
tiger,0.9,2,5,250,39,1,-1.0,0.0,2.12,5.908096140043763,8,8
tiger,0.9,2,5,250,39,2,2.8999999999999995,5.204805471869242,-2.56,7.499759996159876,9,8
tiger,0.9,2,5,250,39,3,-2.92,7.488230765674893,-1.0,0.0,8,8
tiger,0.9,2,5,250,39,4,-2.68,7.497839688870388,3.2,4.874423042781576,8,8
tiger,0.9,2,5,250,39,5,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,39,6,2.12,5.908096140043763,2.5399999999999996,5.5541335958005185,9,10
tiger,0.9,2,5,250,39,7,-1.0,0.0,-2.1999999999999997,7.493997598078078,8,8
tiger,0.9,2,5,250,39,8,1.7000000000000002,6.2136945531623935,-1.0,0.0,9,8
tiger,0.9,2,5,250,39,9,-1.0,0.0,3.38,4.655706176295922,8,9
tiger,0.9,2,5,250,39,10,-1.0,0.0,-1.7200000000000002,7.459329728601626,8,8
tiger,0.9,2,5,250,39,11,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,39,12,-1.0,0.0,2.72,5.385313361356051,8,8
tiger,0.9,2,5,250,39,13,5.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,39,14,-1.0,0.0,2.3,5.762811813689564,8,9
tiger,0.9,2,5,250,39,15,-1.0,0.0,-1.0,0.0,8,8
tiger,0.9,2,5,250,39,16,-1.0,0.0,-7.8999999999999995,5.204805471869242,8,8
tiger,0.9,2,5,250,39,17,5.0,0.0,-1.0,0.0,9,8
tiger,0.9,2,5,250,39,18,-1.0,0.0,3.26,4.803373814310104,8,8
tiger,0.9,2,5,250,39,19,-1.0,0.0,-1.0,0.0,8,8
