experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
tiger,0.9,2,50,250,5,17,1.8200000000000003,6.130872694812704,-1.0,0.0,71,14.287164111813262,8.516458113286873
tiger,0.9,2,50,250,5,18,-1.0,0.0,2.96,5.141828468550853,79,12.064096133813463,9.105081626743656
tiger,0.9,2,50,250,5,19,4.1,3.562302626111375,-1.0,0.0,71,13.621885128579718,8.50301884304558
tiger,0.9,2,50,250,5,20,-1.0,0.0,-1.0,0.0,74,12.098013232232464,8.778069797177247
tiger,0.9,2,50,250,5,21,2.42,5.660706669665899,4.7,2.0999999999999996,80,13.035846417068758,9.238808130585358
tiger,0.9,2,50,250,5,22,-1.0,0.0,-1.0,0.0,72,12.028254404106153,8.504106679414575
tiger,0.9,2,50,250,5,23,2.24,5.81226289838992,3.26,4.803373814310104,74,12.54050044422307,8.77539016404048
tiger,0.9,2,50,250,5,24,-1.0,0.0,-1.0,0.0,72,12.031081413388911,8.538141340138434
tiger,0.9,2,50,250,5,25,2.8999999999999995,5.204805471869242,-1.0,0.0,73,14.270508897538294,9.039714383506773
tiger,0.9,2,50,250,5,26,-1.0,0.0,4.46,2.7943514453268046,77,12.187741583875878,9.881530683936031
tiger,0.9,2,50,250,5,27,1.7599999999999998,6.172714151813609,-1.0,0.0,71,14.059014245593072,8.50875977315538
tiger,0.9,2,50,250,5,28,-1.0,0.0,2.5399999999999996,5.5541335958005185,72,12.050022075128393,8.799560772437863
tiger,0.9,2,50,250,5,29,3.5600000000000005,4.418868633485272,-1.0,0.0,72,13.408952726728284,8.494403150630637
tiger,0.9,2,50,250,5,30,-1.0,0.0,2.42,5.660706669665899,74,12.049854602104915,8.663556756887914
tiger,0.9,2,50,250,5,31,2.96,5.141828468550853,-1.0,0.0,72,13.364572600099924,8.50728187223714
tiger,0.9,2,50,250,5,32,-1.0,0.0,-1.0,0.0,74,12.05773413408165,8.78075335289917
tiger,0.9,2,50,250,5,33,-1.0,0.0,4.7,2.0999999999999996,104,13.365340841315561,9.224490039939194
tiger,0.9,2,50,250,5,34,4.34,3.0764264983906244,-1.0,0.0,72,14.94302950705273,8.507130052040388
tiger,0.9,2,50,250,5,35,-1.0,0.0,2.0600000000000005,5.954527689078287,75,12.224849356925926,8.732396405005161
tiger,0.9,2,50,250,5,36,3.2,4.874423042781576,-1.0,0.0,71,13.937342591490012,8.500146945017256
tiger,0.9,2,50,250,5,37,-1.0,0.0,3.38,4.655706176295922,77,12.128412626763645,8.941375079080402
tiger,0.9,2,50,250,5,38,3.1399999999999997,4.943723293227484,-1.0,0.0,72,13.149493205104225,8.490309429661966
tiger,0.9,2,50,250,5,39,-1.0,0.0,3.3200000000000003,4.730496802662485,76,12.017683816175186,9.126572095250221
tiger,0.9,2,50,250,5,40,-1.0,0.0,-1.0,0.0,71,12.579019380869841,8.494608673621471
tiger,0.9,2,50,250,5,41,4.819999999999999,1.6332789106579442,3.2,4.874423042781576,76,13.251583227156534,8.889513016651575
tiger,0.9,2,50,250,5,42,-1.0,0.0,-1.0,0.0,72,12.045898206141715,8.507945395928761
tiger,0.9,2,50,250,5,43,-1.0,0.0,2.0,6.000000000000001,76,12.841667817679907,8.947153084468397
tiger,0.9,2,50,250,5,44,-1.0,0.0,-1.0,0.0,71,12.144855272980042,8.525748669175272
tiger,0.9,2,50,250,5,45,2.96,5.141828468550853,2.5399999999999996,5.5541335958005185,85,13.43690376149151,9.012099077286667
tiger,0.9,2,50,250,5,46,-1.0,0.0,-1.0,0.0,72,12.17238653877483,8.487107689416888
tiger,0.9,2,50,250,5,47,3.9199999999999995,3.8773186611368433,-1.0,0.0,74,14.628313271125196,8.672799045147446
tiger,0.9,2,50,250,5,48,-1.0,0.0,4.279999999999999,3.2064934118129726,81,12.050520075378312,9.194068186485753
tiger,0.9,2,50,250,5,49,2.0600000000000005,5.954527689078287,-1.0,0.0,71,13.706208889449718,8.497958625271336
tiger,0.9,2,50,250,6,0,2.8400000000000003,5.266345981798005,-1.0,0.0,71,13.178784064104203,8.505306941882099
tiger,0.9,2,50,250,6,1,-1.0,0.0,2.6,5.499090833947008,76,12.14839202851645,8.752645680593993
tiger,0.9,2,50,250,6,2,-1.0,0.0,-1.0,0.0,71,12.397233922434634,8.508399919843438
tiger,0.9,2,50,250,6,3,-1.0,0.0,2.78,5.326499788791885,77,12.185116093322222,9.005327361529957
tiger,0.9,2,50,250,6,4,1.8200000000000003,6.130872694812704,-1.0,0.0,71,13.33237297772952,8.511962427539078
tiger,0.9,2,50,250,6,5,-1.0,0.0,3.7400000000000007,4.160817227420595,74,12.047900862768476,8.831461659658972
tiger,0.9,2,50,250,6,6,2.3,5.762811813689564,-1.0,0.0,72,13.61919043217829,8.497991030161863
tiger,0.9,2,50,250,6,7,-1.0,0.0,-1.0,0.0,73,12.103423791304484,8.845430204581948
tiger,0.9,2,50,250,6,8,-1.0,0.0,4.579999999999999,2.4745908752761534,81,13.625212322355853,9.146550010212295
tiger,0.9,2,50,250,6,9,4.819999999999999,1.6332789106579442,-1.0,0.0,71,13.998816205773291,8.505580551155813
tiger,0.9,2,50,250,6,10,-1.0,0.0,2.8999999999999995,5.204805471869242,79,12.234184105818212,9.060781611219053
tiger,0.9,2,50,250,6,11,-1.0,0.0,-1.0,0.0,71,12.85815713455139,8.494144472416988
tiger,0.9,2,50,250,6,12,-1.0,0.0,3.5600000000000005,4.418868633485272,74,12.074810454087796,8.93205532775405
tiger,0.9,2,50,250,6,13,-1.0,0.0,-1.0,0.0,71,13.039374807510235,8.49112247547836
tiger,0.9,2,50,250,6,14,-1.0,0.0,2.4800000000000004,5.607994293863003,77,13.374831707034971,8.782248689924572
tiger,0.9,2,50,250,6,15,4.819999999999999,1.6332789106579442,-1.0,0.0,72,14.497441917591132,8.488946191702398
tiger,0.9,2,50,250,6,16,-1.0,0.0,-1.0,0.0,76,12.044993066668605,8.911725628561832
tiger,0.9,2,50,250,6,17,-1.0,0.0,4.34,3.0764264983906244,83,12.449441464768498,9.375700400161254
tiger,0.9,2,50,250,6,18,4.46,2.7943514453268046,-1.0,0.0,72,14.390539384980439,8.504314036491802
tiger,0.9,2,50,250,6,19,-1.0,0.0,2.78,5.326499788791885,76,12.00151228581031,8.92452527965078
tiger,0.9,2,50,250,6,20,3.7400000000000007,4.160817227420595,-1.0,0.0,72,13.687931018135082,8.501224579502686
tiger,0.9,2,50,250,6,21,-1.0,0.0,2.3000000000000007,5.762811813689564,74,12.22568473945745,8.772667518648415
tiger,0.9,2,50,250,6,22,1.8200000000000003,6.130872694812704,-1.0,0.0,71,13.48498237692496,8.54732903238469
tiger,0.9,2,50,250,6,23,-1.0,0.0,1.88,6.088152429103594,79,12.024920104119309,8.979210590187336
tiger,0.9,2,50,250,6,24,2.1800000000000006,5.860682554105792,-1.0,0.0,71,13.909456962282132,8.497718995112775
tiger,0.9,2,50,250,6,25,-1.0,0.0,3.1399999999999997,4.943723293227484,82,12.072024846567949,8.851969030900992
tiger,0.9,2,50,250,6,26,2.96,5.141828468550853,-1.0,0.0,71,13.25286428512363,8.489149884964837
tiger,0.9,2,50,250,6,27,-1.0,0.0,-1.0,0.0,73,12.070959411720438,8.943072902494658
tiger,0.9,2,50,250,6,28,-1.0,0.0,4.52,2.64,84,13.61367215745371,9.2349414268858
tiger,0.9,2,50,250,6,29,-1.0,0.0,-1.0,0.0,72,12.213031504355168,8.487311382679328
tiger,0.9,2,50,250,6,30,-1.0,0.0,-1.0,0.0,75,12.522364268572478,8.692153817110507
tiger,0.9,2,50,250,6,31,-1.0,0.0,-1.0,0.0,71,12.329508811658819,8.494620200728516
tiger,0.9,2,50,250,6,32,2.4800000000000004,5.607994293863003,-1.0,0.0,77,14.667660240252534,8.940414471088864
tiger,0.9,2,50,250,6,33,-1.0,0.0,4.3999999999999995,2.9393876913398134,79,12.106254174118874,9.345102748329357
tiger,0.9,2,50,250,6,34,2.12,5.908096140043763,-1.0,0.0,71,13.488826536061532,8.491328466812782
tiger,0.9,2,50,250,6,35,-1.0,0.0,2.6599999999999997,5.442830146164769,75,12.040686804065134,8.793157887014939
tiger,0.9,2,50,250,6,36,2.12,5.908096140043763,-1.0,0.0,71,12.897238035269039,8.48669927462186
tiger,0.9,2,50,250,6,37,-1.0,0.0,3.62,4.33538925588003,76,12.114272070757668,8.800306031335484
tiger,0.9,2,50,250,6,38,3.5,4.5,-1.0,0.0,71,13.617516316590283,8.488943138925581
tiger,0.9,2,50,250,6,39,-1.0,0.0,-1.0,0.0,75,12.178653050511869,8.656140812351659
tiger,0.9,2,50,250,6,40,3.3200000000000003,4.730496802662485,4.7,2.0999999999999996,81,12.905721247360768,9.130014148954164
tiger,0.9,2,50,250,6,41,-1.0,0.0,-1.0,0.0,73,12.031552990110168,8.489418867237108
tiger,0.9,2,50,250,6,42,1.88,6.088152429103594,2.42,5.660706669665899,75,13.325670289615237,8.71147866651026
tiger,0.9,2,50,250,6,43,-1.0,0.0,-1.0,0.0,71,12.296954254989428,8.587221434347796
tiger,0.9,2,50,250,6,44,2.4800000000000004,5.607994293863003,2.5400000000000005,5.554133595800519,78,14.105595598296475,8.942918054495166
tiger,0.9,2,50,250,6,45,-1.0,0.0,-1.0,0.0,72,12.104070342679087,8.500781256081687
tiger,0.9,2,50,250,6,46,-1.0,0.0,2.8999999999999995,5.204805471869242,74,12.468802902872387,8.737873262788163
tiger,0.9,2,50,250,6,47,-1.0,0.0,-1.0,0.0,72,12.16204797250688,8.549791608145078
tiger,0.9,2,50,250,6,48,-1.0,0.0,3.8000000000000007,4.069397989875161,77,14.904076191120552,8.667657353881978
tiger,0.9,2,50,250,6,49,4.579999999999999,2.4745908752761534,-1.0,0.0,71,15.626505615383678,8.492753620686639
tiger,0.9,2,50,250,7,0,1.6399999999999997,6.253830825981784,4.220000000000001,3.3304053807307,85,12.652281854432667,9.14702497290693
tiger,0.9,2,50,250,7,1,-1.0,0.0,-1.0,0.0,71,12.136701670353558,8.50512750733727
tiger,0.9,2,50,250,7,2,1.7000000000000002,6.2136945531623935,-1.0,0.0,76,13.265950401341435,8.756518076580956
tiger,0.9,2,50,250,7,3,-1.0,0.0,4.64,2.295735176365079,86,12.02075973409612,9.411313356226177
tiger,0.9,2,50,250,7,4,2.6,5.499090833947008,-1.0,0.0,71,13.836960764860763,8.502406734988114
tiger,0.9,2,50,250,7,5,-1.0,0.0,2.6,5.499090833947008,74,12.038628035998016,8.90934565152343
tiger,0.9,2,50,250,7,6,-1.0,0.0,-1.0,0.0,72,13.1246858610343,8.5007516169165
tiger,0.9,2,50,250,7,7,4.88,1.3362634470792052,2.6599999999999997,5.442830146164769,79,17.206242316292112,9.253711283334646
tiger,0.9,2,50,250,7,8,-1.0,0.0,-1.0,0.0,71,12.054223187648429,8.512850744415092
tiger,0.9,2,50,250,7,9,3.5,4.5,3.4400000000000004,4.578908166801339,84,13.152947734079062,9.22530538382757
tiger,0.9,2,50,250,7,10,-1.0,0.0,-1.0,0.0,71,12.123822270377145,8.49897766242215
tiger,0.9,2,50,250,7,11,2.96,5.141828468550853,-1.0,0.0,75,13.483701318957863,8.798671222312414
tiger,0.9,2,50,250,7,12,-1.0,0.0,4.94,0.94678403028357,82,12.085187860754242,9.120149845360004
tiger,0.9,2,50,250,7,13,2.12,5.908096140043763,-1.0,0.0,71,14.350902763258716,8.498515799808978
tiger,0.9,2,50,250,7,14,-1.0,0.0,2.78,5.326499788791885,74,12.029020278104774,8.832004968498259
tiger,0.9,2,50,250,7,15,-1.0,0.0,-1.0,0.0,71,13.435966132469872,8.487992329429886
tiger,0.9,2,50,250,7,16,4.579999999999999,2.4745908752761534,-1.0,0.0,75,14.371543073286261,8.846046479350244
tiger,0.9,2,50,250,7,17,-1.0,0.0,4.1000000000000005,3.5623026261113755,78,12.063609531733771,9.313303195408203
tiger,0.9,2,50,250,7,18,2.6,5.499090833947008,-1.0,0.0,71,12.735463635688514,8.502880590256733
tiger,0.9,2,50,250,7,19,-1.0,0.0,2.8999999999999995,5.204805471869242,74,12.010493498151959,8.765231128860353
tiger,0.9,2,50,250,7,20,1.8200000000000003,6.130872694812704,-1.0,0.0,72,13.184004935065168,8.489145763718515
tiger,0.9,2,50,250,7,21,-1.0,0.0,-1.0,0.0,77,12.092367962963618,8.856703923825817
tiger,0.9,2,50,250,7,22,-1.0,0.0,-1.0,0.0,72,12.75435270070626,8.492150697672816
tiger,0.9,2,50,250,7,23,4.34,3.0764264983906244,2.84,5.266345981798006,75,15.30187896156703,8.668644341669204
tiger,0.9,2,50,250,7,24,-1.0,0.0,-1.0,0.0,72,12.19389578693477,8.56930877527995
tiger,0.9,2,50,250,7,25,2.6600000000000006,5.442830146164769,-1.0,0.0,78,12.762131624898167,8.885964578279316
tiger,0.9,2,50,250,7,26,-1.0,0.0,4.579999999999999,2.4745908752761534,82,12.08610683188138,9.22020046332512
tiger,0.9,2,50,250,7,27,1.6399999999999997,6.253830825981784,-1.0,0.0,71,13.916643314669942,8.500624894294166
tiger,0.9,2,50,250,7,28,-1.0,0.0,2.8400000000000003,5.266345981798005,72,12.0212749180646,8.734031214028231
tiger,0.9,2,50,250,7,29,2.78,5.326499788791885,-1.0,0.0,71,14.576318733030663,8.51578904582113
tiger,0.9,2,50,250,7,30,-1.0,0.0,2.8400000000000003,5.266345981798005,75,12.066574299556844,8.738078785778995
tiger,0.9,2,50,250,7,31,1.4600000000000004,6.369332775102899,-1.0,0.0,71,13.495758449220446,8.49017350734756
tiger,0.9,2,50,250,7,32,-1.0,0.0,3.38,4.655706176295922,87,12.017170014188444,8.873581459777704
tiger,0.9,2,50,250,7,33,2.72,5.385313361356051,-1.0,0.0,72,13.057491250143997,8.521304366738727
tiger,0.9,2,50,250,7,34,-1.0,0.0,-1.0,0.0,76,12.207645542511916,8.818397138844773
tiger,0.9,2,50,250,7,35,3.3200000000000003,4.730496802662485,4.819999999999999,1.6332789106579442,86,13.683570099410034,9.099542968468885
tiger,0.9,2,50,250,7,36,-1.0,0.0,-1.0,0.0,71,12.080285390576597,8.505133965612085
tiger,0.9,2,50,250,7,37,3.1399999999999997,4.943723293227484,-1.0,0.0,79,12.728531722529603,8.784628666962973
tiger,0.9,2,50,250,7,38,-1.0,0.0,4.76,1.8821264569629745,86,12.046675916241739,9.167294064560451
tiger,0.9,2,50,250,7,39,-1.0,0.0,-1.0,0.0,71,13.868774370961109,8.49459900627604
tiger,0.9,2,50,250,7,40,4.7,2.0999999999999996,1.0399999999999996,6.611989110698837,79,16.996673330057988,8.958620466411748
tiger,0.9,2,50,250,7,41,-1.0,0.0,-1.0,0.0,72,12.290489287293383,8.501869092450681
tiger,0.9,2,50,250,7,42,-1.0,0.0,-1.0,0.0,73,13.496028690186165,8.83445283061622
tiger,0.9,2,50,250,7,43,-1.0,0.0,4.46,2.7943514453268046,75,12.166297224089181,9.221627915270963
tiger,0.9,2,50,250,7,44,3.1399999999999997,4.943723293227484,-1.0,0.0,71,14.19549580001789,8.517090344378659
tiger,0.9,2,50,250,7,45,-1.0,0.0,-1.0,0.0,75,12.296150414193871,8.82165742677427
tiger,0.9,2,50,250,7,46,3.4400000000000004,4.578908166801339,4.7,2.0999999999999996,79,14.576394960023784,8.997500976495118
tiger,0.9,2,50,250,7,47,-1.0,0.0,-1.0,0.0,71,12.010493498151959,8.506708304257632
tiger,0.9,2,50,250,7,48,-1.0,0.0,-1.0,0.0,81,13.004628855091052,8.844568800338902
tiger,0.9,2,50,250,7,49,-1.0,0.0,3.98,3.7761885546142957,83,14.520804927708166,9.31438368081995
tiger,0.9,2,50,250,8,0,-1.0,0.0,-1.0,0.0,71,12.091243885086456,8.536105612350585
tiger,0.9,2,50,250,8,1,2.1800000000000006,5.860682554105792,2.0,6.0,74,13.023129440167665,8.780316714257784
tiger,0.9,2,50,250,8,2,-1.0,0.0,-1.0,0.0,71,12.047444157457374,8.486427696279861
tiger,0.9,2,50,250,8,3,2.1800000000000006,5.860682554105792,3.3200000000000003,4.730496802662485,81,13.023090141627605,8.695241401056716
tiger,0.9,2,50,250,8,4,-1.0,0.0,-1.0,0.0,71,12.04145504528077,8.504491597993724
tiger,0.9,2,50,250,8,5,-1.0,0.0,-1.0,0.0,73,12.826057640768392,8.67382266753017
tiger,0.9,2,50,250,8,6,4.34,3.0764264983906244,4.3999999999999995,2.9393876913398134,82,14.275722177736487,9.030997006224466
tiger,0.9,2,50,250,8,7,-1.0,0.0,-1.0,0.0,72,12.263393200069501,8.526547849293308
tiger,0.9,2,50,250,8,8,3.2,4.874423042781576,-1.0,0.0,76,14.776299670388681,8.92221414130547
tiger,0.9,2,50,250,8,9,-1.0,0.0,4.579999999999999,2.4745908752761534,82,12.025398787051277,9.19706027158162
tiger,0.9,2,50,250,8,10,2.24,5.81226289838992,-1.0,0.0,72,14.085925307431623,8.488878306622837
tiger,0.9,2,50,250,8,11,-1.0,0.0,-1.0,0.0,76,12.01279170597287,8.679784447109753
tiger,0.9,2,50,250,8,12,-1.0,0.0,-1.0,0.0,71,14.28338475382199,8.499622175370144
tiger,0.9,2,50,250,8,13,4.46,2.7943514453268046,2.540000000000001,5.5541335958005185,78,15.353866695197166,9.267884021425953
tiger,0.9,2,50,250,8,14,-1.0,0.0,-1.0,0.0,72,12.057320437896905,8.515200456280393
tiger,0.9,2,50,250,8,15,-1.0,0.0,3.2,4.874423042781576,84,13.36381604896301,8.831733238000973
tiger,0.9,2,50,250,8,16,4.819999999999999,1.6332789106579442,-1.0,0.0,71,15.197987949797763,8.505227328490106
tiger,0.9,2,50,250,8,17,-1.0,0.0,2.5400000000000005,5.554133595800519,73,12.065083437182896,9.41458389568944
tiger,0.9,2,50,250,8,18,-1.0,0.0,-1.0,0.0,71,12.636867155244829,8.500558459342512
tiger,0.9,2,50,250,8,19,3.9199999999999995,3.8773186611368433,2.7800000000000007,5.326499788791885,82,15.053806654521093,8.719054707688933
tiger,0.9,2,50,250,8,20,-1.0,0.0,-1.0,0.0,71,12.011774556119054,8.491392680799052
tiger,0.9,2,50,250,8,21,2.4800000000000004,5.607994293863003,2.8400000000000003,5.266345981798005,76,14.153356371065263,8.912138643168594
tiger,0.9,2,50,250,8,22,-1.0,0.0,-1.0,0.0,71,12.076809850844635,8.49599684767935
tiger,0.9,2,50,250,8,23,2.54,5.554133595800518,3.1399999999999997,4.943723293227484,75,13.481265513962116,8.791056901977239
tiger,0.9,2,50,250,8,24,-1.0,0.0,-1.0,0.0,73,12.001256270961418,8.512169730327685
tiger,0.9,2,50,250,8,25,-1.0,0.0,3.5,4.5,83,13.103723518708739,9.154747099892859
tiger,0.9,2,50,250,8,26,4.52,2.64,-1.0,0.0,72,16.554078127028134,8.52598833718147
tiger,0.9,2,50,250,8,27,-1.0,0.0,2.12,5.908096140043763,76,12.037271216027722,9.096209129157973
tiger,0.9,2,50,250,8,28,2.3600000000000003,5.712302512997714,-1.0,0.0,72,13.503520992979178,8.495494650814422
tiger,0.9,2,50,250,8,29,-1.0,0.0,-1.0,0.0,72,12.227964763360044,8.795334170790898
tiger,0.9,2,50,250,8,30,-1.0,0.0,4.52,2.64,87,13.091372406800325,9.076309760176073
tiger,0.9,2,50,250,8,31,4.279999999999999,3.2064934118129726,-1.0,0.0,71,14.93666750732092,8.498648859766838
tiger,0.9,2,50,250,8,32,-1.0,0.0,-1.0,0.0,80,12.121971047036181,8.797243770366572
tiger,0.9,2,50,250,8,33,3.6800000000000006,4.2494234903101855,4.220000000000001,3.3304053807307,81,13.449147486470213,8.745064621027424
tiger,0.9,2,50,250,8,34,-1.0,0.0,-1.0,0.0,72,12.167921909854563,8.495114075418503
tiger,0.9,2,50,250,8,35,-1.0,0.0,-1.0,0.0,74,12.625641464381442,8.812438453741157
tiger,0.9,2,50,250,8,36,-1.0,0.0,-1.0,0.0,72,12.015879459995212,8.5411943359645
tiger,0.9,2,50,250,8,37,2.8999999999999995,5.204805471869242,-1.0,0.0,73,14.563967621122252,8.77335152545429
tiger,0.9,2,50,250,8,38,-1.0,0.0,4.88,1.3362634470792052,77,12.017451542006405,9.051640452903452
tiger,0.9,2,50,250,8,39,2.4800000000000004,5.607994293863003,-1.0,0.0,72,13.656384697096366,8.488060214509446
tiger,0.9,2,50,250,8,40,-1.0,0.0,3.08,5.011347124277064,83,12.136539247278236,8.761982120720045
tiger,0.9,2,50,250,8,41,2.42,5.660706669665899,-1.0,0.0,71,12.862745702701071,8.501720305779394
tiger,0.9,2,50,250,8,42,-1.0,0.0,-1.0,0.0,74,12.01587945999521,8.656137148536871
tiger,0.9,2,50,250,8,43,1.7000000000000002,6.2136945531623935,4.88,1.3362634470792052,88,13.147566502126498,9.095190092007158
tiger,0.9,2,50,250,8,44,-1.0,0.0,-1.0,0.0,71,12.02804605415716,8.509036893446668
tiger,0.9,2,50,250,8,45,2.54,5.554133595800518,-1.0,0.0,74,12.94991941436039,8.67034843480447
tiger,0.9,2,50,250,8,46,-1.0,0.0,4.5200000000000005,2.64,82,12.254967038457966,8.956268556232438
tiger,0.9,2,50,250,8,47,1.7599999999999998,6.172714151813609,-1.0,0.0,72,14.11672176367815,8.492689406700368
tiger,0.9,2,50,250,8,48,-1.0,0.0,-1.0,0.0,82,12.131086425378065,9.036481696623497
tiger,0.9,2,50,250,8,49,3.1399999999999997,4.943723293227484,4.46,2.7943514453268046,81,14.683375010397695,9.175282875746667
tiger,0.9,2,50,250,9,0,-1.0,0.0,-1.0,0.0,72,12.077637463370554,8.488330419830142
tiger,0.9,2,50,250,9,1,3.3200000000000003,4.730496802662485,-1.0,0.0,77,13.206007706504723,8.805745968593776
tiger,0.9,2,50,250,9,2,-1.0,0.0,-1.0,0.0,73,12.193085440476159,8.492559112467845
tiger,0.9,2,50,250,9,3,-1.0,0.0,-1.0,0.0,74,12.927499671259907,8.961154193896274
tiger,0.9,2,50,250,9,4,-1.0,0.0,4.579999999999999,2.4745908752761534,87,14.905871051074389,9.420953597637332
tiger,0.9,2,50,250,9,5,-1.0,0.0,-1.0,0.0,72,13.20387806656377,8.487311382679326
tiger,0.9,2,50,250,9,6,-1.0,0.0,3.3200000000000003,4.730496802662485,76,13.442177377295788,8.848769124742308
tiger,0.9,2,50,250,9,7,4.94,0.94678403028357,-1.0,0.0,71,16.113883424735118,8.51613693371566
tiger,0.9,2,50,250,9,8,-1.0,0.0,3.08,5.011347124277064,73,12.038324126202728,9.022912739330753
tiger,0.9,2,50,250,9,9,2.8999999999999995,5.204805471869242,-1.0,0.0,72,13.74894321694717,8.493027489822122
tiger,0.9,2,50,250,9,10,-1.0,0.0,2.6,5.499090833947008,74,12.021331959831626,8.678065210941599
tiger,0.9,2,50,250,9,11,-1.0,0.0,-1.0,0.0,71,13.6815208002273,8.543039455770618
tiger,0.9,2,50,250,9,12,4.3999999999999995,2.9393876913398134,3.1399999999999997,4.943723293227484,84,16.523116579899316,8.877402872455868
tiger,0.9,2,50,250,9,13,-1.0,0.0,-1.0,0.0,71,12.04601810978681,8.49584350270483
tiger,0.9,2,50,250,9,14,2.12,5.908096140043763,2.8400000000000003,5.266345981798005,76,12.781139678353652,8.670622679948114
tiger,0.9,2,50,250,9,15,-1.0,0.0,-1.0,0.0,72,12.05898944388914,8.495151982460756
tiger,0.9,2,50,250,9,16,-1.0,0.0,3.08,5.011347124277064,77,14.159936628689234,8.680601116220483
tiger,0.9,2,50,250,9,17,4.3999999999999995,2.9393876913398134,-1.0,0.0,72,14.580711377222629,8.515835471678017
tiger,0.9,2,50,250,9,18,-1.0,0.0,2.96,5.141828468550853,78,12.009715788051935,8.981673165947726
tiger,0.9,2,50,250,9,19,-1.0,0.0,-1.0,0.0,72,13.721719574546654,8.496592334534949
tiger,0.9,2,50,250,9,20,4.64,2.295735176365079,3.1399999999999997,4.943723293227484,79,15.45917631094596,8.710935357670975
tiger,0.9,2,50,250,9,21,-1.0,0.0,-1.0,0.0,71,12.173667596741929,8.521820667313147
tiger,0.9,2,50,250,9,22,-1.0,0.0,-1.0,0.0,75,12.46674440045013,8.77485298746802
tiger,0.9,2,50,250,9,23,4.64,2.295735176365079,4.52,2.64,84,14.171808226179891,8.955354512180397
tiger,0.9,2,50,250,9,24,-1.0,0.0,-1.0,0.0,71,12.065851678398534,8.505227328490108
tiger,0.9,2,50,250,9,25,1.9400000000000004,6.044534721548054,-1.0,0.0,77,13.930267545602163,8.697161813553926
tiger,0.9,2,50,250,9,26,-1.0,0.0,-1.0,0.0,71,12.019474710493604,8.521199526739329
tiger,0.9,2,50,250,9,27,2.9,5.204805471869242,2.3000000000000007,5.762811813689564,78,13.243514688285487,8.861898558833012
tiger,0.9,2,50,250,9,28,-1.0,0.0,-1.0,0.0,72,12.408559210920796,8.503494571357107
tiger,0.9,2,50,250,9,29,3.08,5.011347124277064,-1.0,0.0,72,12.681430384210806,8.637893712999972
tiger,0.9,2,50,250,9,30,-1.0,0.0,-1.0,0.0,72,12.057455328674882,8.500611994165812
tiger,0.9,2,50,250,9,31,-1.0,0.0,-1.0,0.0,81,13.804969409795808,8.996140036607532
tiger,0.9,2,50,250,9,32,-1.0,0.0,4.279999999999999,3.2064934118129726,89,12.097906670735814,9.167361949640012
tiger,0.9,2,50,250,9,33,-1.0,0.0,-1.0,0.0,71,15.06536849224296,8.50224820188541
tiger,0.9,2,50,250,9,34,4.76,1.8821264569629745,-1.0,0.0,76,16.5218197201954,8.7239628219006
tiger,0.9,2,50,250,9,35,-1.0,0.0,-1.0,0.0,71,12.004076174033464,8.48676685514962
tiger,0.9,2,50,250,9,36,-1.0,0.0,2.6000000000000005,5.499090833947008,81,13.004884869939943,8.956985657388678
tiger,0.9,2,50,250,9,37,4.64,2.295735176365079,-1.0,0.0,72,16.738266981461297,8.499059108648263
tiger,0.9,2,50,250,9,38,-1.0,0.0,-1.0,0.0,78,12.091381643626768,8.935138415075059
tiger,0.9,2,50,250,9,39,-1.0,0.0,4.88,1.3362634470792052,85,12.924154674282853,9.073794471861238
tiger,0.9,2,50,250,9,40,4.3999999999999995,2.9393876913398134,-1.0,0.0,72,14.114014658040485,8.504743182536325
tiger,0.9,2,50,250,9,41,-1.0,0.0,1.4600000000000004,6.369332775102899,82,12.05898944388914,8.741344740010348
tiger,0.9,2,50,250,9,42,2.8400000000000003,5.266345981798005,-1.0,0.0,71,13.694104186304491,8.50875977315538
tiger,0.9,2,50,250,9,43,-1.0,0.0,2.78,5.326499788791885,75,12.044224825452964,8.836426644178164
tiger,0.9,2,50,250,9,44,-1.0,0.0,-1.0,0.0,72,14.380780300476799,8.488946191702397
tiger,0.9,2,50,250,9,45,4.819999999999999,1.6332789106579442,-1.0,0.0,73,14.58792543592597,8.698400078588856
tiger,0.9,2,50,250,9,46,-1.0,0.0,-1.0,0.0,73,12.032406972882207,8.495181960498064
tiger,0.9,2,50,250,9,47,2.5399999999999996,5.5541335958005185,2.24,5.81226289838992,77,13.4429547410809,9.082871119416449
tiger,0.9,2,50,250,9,48,-1.0,0.0,-1.0,0.0,71,12.031033840506272,8.488674613360399
tiger,0.9,2,50,250,9,49,2.6599999999999997,5.442830146164769,2.8400000000000003,5.266345981798005,77,13.796708865787156,8.948039061661348
tiger,0.9,2,50,250,10,0,-1.0,0.0,-1.0,0.0,73,12.039744003082824,8.587550984412065
tiger,0.9,2,50,250,10,1,4.220000000000001,3.3304053807307,3.8000000000000003,4.069397989875162,86,14.10850879255214,8.995254059414581
tiger,0.9,2,50,250,10,2,-1.0,0.0,-1.0,0.0,71,12.003561584993045,8.492212145933749
tiger,0.9,2,50,250,10,3,3.0199999999999996,5.077361519529608,-1.0,0.0,77,14.085166562442122,8.84686182323862
tiger,0.9,2,50,250,10,4,-1.0,0.0,4.3999999999999995,2.9393876913398134,75,12.069959745648388,9.101252708976961
