,experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
15200,robot,0.9,1,100,250,24,0,-1.0,0.0,6.16,10.022694248554128,100,0,0
15201,robot,0.9,1,100,250,24,1,-1.0,0.0,-1.0,0.0,100,0,0
15202,robot,0.9,1,100,250,24,2,6.16,10.022694248554128,-1.0,0.0,100,0,0
15203,robot,0.9,1,100,250,24,3,-1.0,0.0,5.14,7.02,100,0,0
15204,robot,0.9,1,100,250,24,4,-1.0,0.0,-1.0,0.0,100,0,0
15205,robot,0.9,1,100,250,24,5,6.4,6.406246951218787,-1.0,0.0,100,0,0
15206,robot,0.9,1,100,250,24,6,-1.0,0.0,7.0,9.0,100,0,0
15207,robot,0.9,1,100,250,24,7,-1.0,0.0,-1.0,0.0,100,0,0
15208,robot,0.9,1,100,250,24,8,6.16,10.022694248554128,-1.0,0.0,100,0,0
15209,robot,0.9,1,100,250,24,9,-1.0,0.0,6.88,9.157816333602678,100,0,0
15210,robot,0.9,1,100,250,24,10,-1.0,0.0,-1.0,0.0,100,0,0
15211,robot,0.9,1,100,250,24,11,6.880000000000001,9.157816333602678,-1.0,0.0,100,0,0
15212,robot,0.9,1,100,250,24,12,-1.0,0.0,7.239999999999999,8.67077851176006,100,0,0
15213,robot,0.9,1,100,250,24,13,-1.0,0.0,-1.0,0.0,100,0,0
15214,robot,0.9,1,100,250,24,14,7.239999999999999,8.67077851176006,-1.0,0.0,100,0,0
15215,robot,0.9,1,100,250,24,15,-1.0,0.0,6.16,10.022694248554128,100,0,0
15216,robot,0.9,1,100,250,24,16,-1.0,0.0,-1.0,0.0,100,0,0
15217,robot,0.9,1,100,250,24,17,6.039999999999999,10.154723039059215,-1.0,0.0,100,0,0
15218,robot,0.9,1,100,250,24,18,-1.0,0.0,5.679999999999999,6.792466415080756,100,0,0
15219,robot,0.9,1,100,250,24,19,-1.0,0.0,-1.0,0.0,100,0,0
15220,robot,0.9,1,100,250,24,20,6.039999999999999,10.154723039059215,-1.0,0.0,100,0,0
15221,robot,0.9,1,100,250,24,21,-1.0,0.0,7.120000000000001,8.837737266970544,100,0,0
15222,robot,0.9,1,100,250,24,22,-1.0,0.0,-1.0,0.0,100,0,0
15223,robot,0.9,1,100,250,24,23,5.740000000000001,6.764052040012703,-1.0,0.0,100,0,0
15224,robot,0.9,1,100,250,24,24,-1.0,0.0,6.16,10.022694248554128,100,0,0
15225,robot,0.9,1,100,250,24,25,-1.0,0.0,-1.0,0.0,100,0,0
15226,robot,0.9,1,100,250,24,26,6.880000000000001,9.157816333602678,-1.0,0.0,100,0,0
15227,robot,0.9,1,100,250,24,27,-1.0,0.0,5.559999999999999,10.652999577583772,100,0,0
15228,robot,0.9,1,100,250,24,28,-1.0,0.0,-1.0,0.0,100,0,0
15229,robot,0.9,1,100,250,24,29,6.880000000000001,9.157816333602678,-1.0,0.0,100,0,0
15230,robot,0.9,1,100,250,24,30,-1.0,0.0,6.159999999999999,6.546327214553211,100,0,0
15231,robot,0.9,1,100,250,24,31,-1.0,0.0,-1.0,0.0,100,0,0
15232,robot,0.9,1,100,250,24,32,7.36,8.498846980620373,-1.0,0.0,100,0,0
15233,robot,0.9,1,100,250,24,33,-1.0,0.0,6.4,9.748846085563152,100,0,0
15234,robot,0.9,1,100,250,24,34,-1.0,0.0,-1.0,0.0,100,0,0
15235,robot,0.9,1,100,250,24,35,6.4,9.748846085563152,-1.0,0.0,100,0,0
15236,robot,0.9,1,100,250,24,36,-1.0,0.0,7.24,8.67077851176006,100,0,0
15237,robot,0.9,1,100,250,24,37,-1.0,0.0,-1.0,0.0,100,0,0
15238,robot,0.9,1,100,250,24,38,7.0,9.0,-1.0,0.0,100,0,0
15239,robot,0.9,1,100,250,24,39,-1.0,0.0,6.759999999999999,9.311412352591846,100,0,0
15240,robot,0.9,1,100,250,24,40,-1.0,0.0,-1.0,0.0,100,0,0
15241,robot,0.9,1,100,250,24,41,6.280000000000001,9.887446586454969,-1.0,0.0,100,0,0
15242,robot,0.9,1,100,250,24,42,-1.0,0.0,8.2,7.12460525222275,100,0,0
15243,robot,0.9,1,100,250,24,43,-1.0,0.0,-1.0,0.0,100,0,0
15244,robot,0.9,1,100,250,24,44,6.640000000000001,9.46099360532497,-1.0,0.0,100,0,0
15245,robot,0.9,1,100,250,24,45,-1.0,0.0,6.039999999999999,10.154723039059215,100,0,0
15246,robot,0.9,1,100,250,24,46,-1.0,0.0,-1.0,0.0,100,0,0
15247,robot,0.9,1,100,250,24,47,7.96,7.552377109228591,-1.0,0.0,100,0,0
15248,robot,0.9,1,100,250,24,48,-1.0,0.0,6.88,9.157816333602678,100,0,0
15249,robot,0.9,1,100,250,24,49,-1.0,0.0,-1.0,0.0,100,0,0
15250,robot,0.9,1,100,250,25,0,-1.0,0.0,-1.0,0.0,100,0,0
15251,robot,0.9,1,100,250,25,1,7.6,8.138795979750324,-1.0,0.0,100,0,0
15252,robot,0.9,1,100,250,25,2,-1.0,0.0,7.6,8.138795979750324,100,0,0
15253,robot,0.9,1,100,250,25,3,-1.0,0.0,-1.0,0.0,100,0,0
15254,robot,0.9,1,100,250,25,4,8.2,7.12460525222275,-1.0,0.0,100,0,0
15255,robot,0.9,1,100,250,25,5,-1.0,0.0,6.88,9.157816333602678,100,0,0
15256,robot,0.9,1,100,250,25,6,-1.0,0.0,-1.0,0.0,100,0,0
15257,robot,0.9,1,100,250,25,7,6.88,9.157816333602678,-1.0,0.0,100,0,0
15258,robot,0.9,1,100,250,25,8,-1.0,0.0,6.16,10.022694248554128,100,0,0
15259,robot,0.9,1,100,250,25,9,-1.0,0.0,-1.0,0.0,100,0,0
15260,robot,0.9,1,100,250,25,10,6.4,6.406246951218787,-1.0,0.0,100,0,0
15261,robot,0.9,1,100,250,25,11,-1.0,0.0,7.000000000000001,9.0,100,0,0
15262,robot,0.9,1,100,250,25,12,-1.0,0.0,-1.0,0.0,100,0,0
15263,robot,0.9,1,100,250,25,13,7.72,7.9499433960249055,-1.0,0.0,100,0,0
15264,robot,0.9,1,100,250,25,14,-1.0,0.0,7.120000000000001,8.837737266970544,100,0,0
15265,robot,0.9,1,100,250,25,15,-1.0,0.0,-1.0,0.0,100,0,0
15266,robot,0.9,1,100,250,25,16,7.36,8.498846980620373,-1.0,0.0,100,0,0
15267,robot,0.9,1,100,250,25,17,-1.0,0.0,6.76,9.311412352591846,100,0,0
15268,robot,0.9,1,100,250,25,18,-1.0,0.0,-1.0,0.0,100,0,0
15269,robot,0.9,1,100,250,25,19,7.239999999999999,8.67077851176006,-1.0,0.0,100,0,0
15270,robot,0.9,1,100,250,25,20,-1.0,0.0,6.759999999999999,9.311412352591846,100,0,0
15271,robot,0.9,1,100,250,25,21,-1.0,0.0,-1.0,0.0,100,0,0
15272,robot,0.9,1,100,250,25,22,7.120000000000001,8.837737266970544,-1.0,0.0,100,0,0
15273,robot,0.9,1,100,250,25,23,-1.0,0.0,6.52,9.606747628620209,100,0,0
15274,robot,0.9,1,100,250,25,24,-1.0,0.0,-1.0,0.0,100,0,0
15275,robot,0.9,1,100,250,25,25,8.32,6.897651774335959,-1.0,0.0,100,0,0
15276,robot,0.9,1,100,250,25,26,-1.0,0.0,7.72,7.9499433960249055,100,0,0
15277,robot,0.9,1,100,250,25,27,-1.0,0.0,-1.0,0.0,100,0,0
15278,robot,0.9,1,100,250,25,28,7.24,8.67077851176006,-1.0,0.0,100,0,0
15279,robot,0.9,1,100,250,25,29,-1.0,0.0,6.640000000000001,9.46099360532497,100,0,0
15280,robot,0.9,1,100,250,25,30,-1.0,0.0,-1.0,0.0,100,0,0
15281,robot,0.9,1,100,250,25,31,7.24,8.67077851176006,-1.0,0.0,100,0,0
15282,robot,0.9,1,100,250,25,32,-1.0,0.0,7.480000000000001,8.32163445484119,100,0,0
15283,robot,0.9,1,100,250,25,33,-1.0,0.0,-1.0,0.0,100,0,0
15284,robot,0.9,1,100,250,25,34,6.640000000000001,9.46099360532497,-1.0,0.0,100,0,0
15285,robot,0.9,1,100,250,25,35,-1.0,0.0,7.24,8.67077851176006,100,0,0
15286,robot,0.9,1,100,250,25,36,-1.0,0.0,-1.0,0.0,100,0,0
15287,robot,0.9,1,100,250,25,37,5.92,10.283656937101703,-1.0,0.0,100,0,0
15288,robot,0.9,1,100,250,25,38,-1.0,0.0,6.76,9.311412352591844,100,0,0
15289,robot,0.9,1,100,250,25,39,-1.0,0.0,-1.0,0.0,100,0,0
15290,robot,0.9,1,100,250,25,40,7.36,8.498846980620371,-1.0,0.0,100,0,0
15291,robot,0.9,1,100,250,25,41,-1.0,0.0,6.52,9.606747628620209,100,0,0
15292,robot,0.9,1,100,250,25,42,-1.0,0.0,-1.0,0.0,100,0,0
15293,robot,0.9,1,100,250,25,43,7.0,9.0,-1.0,0.0,100,0,0
15294,robot,0.9,1,100,250,25,44,-1.0,0.0,5.74,6.764052040012703,100,0,0
15295,robot,0.9,1,100,250,25,45,-1.0,0.0,-1.0,0.0,100,0,0
15296,robot,0.9,1,100,250,25,46,7.0,9.0,-1.0,0.0,100,0,0
15297,robot,0.9,1,100,250,25,47,-1.0,0.0,6.52,9.606747628620209,100,0,0
15298,robot,0.9,1,100,250,25,48,-1.0,0.0,-1.0,0.0,100,0,0
15299,robot,0.9,1,100,250,25,49,7.239999999999999,8.67077851176006,-1.0,0.0,100,0,0
15300,robot,0.9,1,100,250,26,0,6.279999999999999,9.887446586454969,-1.0,0.0,100,0,0
15301,robot,0.9,1,100,250,26,1,-1.0,0.0,6.52,9.606747628620209,100,0,0
15302,robot,0.9,1,100,250,26,2,-1.0,0.0,-1.0,0.0,100,0,0
15303,robot,0.9,1,100,250,26,3,6.4,9.748846085563152,-1.0,0.0,100,0,0
15304,robot,0.9,1,100,250,26,4,-1.0,0.0,6.4,9.748846085563152,100,0,0
15305,robot,0.9,1,100,250,26,5,-1.0,0.0,-1.0,0.0,100,0,0
15306,robot,0.9,1,100,250,26,6,6.640000000000001,9.46099360532497,-1.0,0.0,100,0,0
15307,robot,0.9,1,100,250,26,7,-1.0,0.0,5.319999999999999,6.949647473073725,100,0,0
15308,robot,0.9,1,100,250,26,8,-1.0,0.0,-1.0,0.0,100,0,0
15309,robot,0.9,1,100,250,26,9,6.279999999999999,9.887446586454969,-1.0,0.0,100,0,0
15310,robot,0.9,1,100,250,26,10,-1.0,0.0,7.720000000000001,7.949943396024905,100,0,0
15311,robot,0.9,1,100,250,26,11,-1.0,0.0,-1.0,0.0,100,0,0
15312,robot,0.9,1,100,250,26,12,5.799999999999999,10.409610943738484,-1.0,0.0,100,0,0
15313,robot,0.9,1,100,250,26,13,-1.0,0.0,7.120000000000001,8.837737266970544,100,0,0
15314,robot,0.9,1,100,250,26,14,-1.0,0.0,-1.0,0.0,100,0,0
15315,robot,0.9,1,100,250,26,15,7.36,8.498846980620371,-1.0,0.0,100,0,0
15316,robot,0.9,1,100,250,26,16,-1.0,0.0,7.24,8.67077851176006,100,0,0
15317,robot,0.9,1,100,250,26,17,-1.0,0.0,-1.0,0.0,100,0,0
15318,robot,0.9,1,100,250,26,18,6.4,9.748846085563152,-1.0,0.0,100,0,0
15319,robot,0.9,1,100,250,26,19,-1.0,0.0,7.24,8.67077851176006,100,0,0
15320,robot,0.9,1,100,250,26,20,-1.0,0.0,-1.0,0.0,100,0,0
15321,robot,0.9,1,100,250,26,21,6.759999999999999,9.311412352591846,-1.0,0.0,100,0,0
15322,robot,0.9,1,100,250,26,22,-1.0,0.0,6.640000000000001,9.46099360532497,100,0,0
15323,robot,0.9,1,100,250,26,23,-1.0,0.0,-1.0,0.0,100,0,0
15324,robot,0.9,1,100,250,26,24,7.6,8.138795979750324,-1.0,0.0,100,0,0
15325,robot,0.9,1,100,250,26,25,-1.0,0.0,7.24,8.67077851176006,100,0,0
15326,robot,0.9,1,100,250,26,26,-1.0,0.0,-1.0,0.0,100,0,0
15327,robot,0.9,1,100,250,26,27,7.480000000000001,8.321634454841188,-1.0,0.0,100,0,0
15328,robot,0.9,1,100,250,26,28,-1.0,0.0,6.759999999999999,9.311412352591846,100,0,0
15329,robot,0.9,1,100,250,26,29,-1.0,0.0,-1.0,0.0,100,0,0
15330,robot,0.9,1,100,250,26,30,5.0200000000000005,7.063964892324989,-1.0,0.0,100,0,0
15331,robot,0.9,1,100,250,26,31,-1.0,0.0,5.08,7.042272360538181,100,0,0
15332,robot,0.9,1,100,250,26,32,-1.0,0.0,-1.0,0.0,100,0,0
15333,robot,0.9,1,100,250,26,33,7.96,7.552377109228591,-1.0,0.0,100,0,0
15334,robot,0.9,1,100,250,26,34,-1.0,0.0,7.120000000000001,8.837737266970544,100,0,0
15335,robot,0.9,1,100,250,26,35,-1.0,0.0,-1.0,0.0,100,0,0
15336,robot,0.9,1,100,250,26,36,7.0,9.0,-1.0,0.0,100,0,0
15337,robot,0.9,1,100,250,26,37,-1.0,0.0,7.000000000000001,9.0,100,0,0
15338,robot,0.9,1,100,250,26,38,-1.0,0.0,-1.0,0.0,100,0,0
15339,robot,0.9,1,100,250,26,39,6.640000000000001,9.46099360532497,-1.0,0.0,100,0,0
15340,robot,0.9,1,100,250,26,40,-1.0,0.0,6.640000000000001,9.46099360532497,100,0,0
15341,robot,0.9,1,100,250,26,41,-1.0,0.0,-1.0,0.0,100,0,0
15342,robot,0.9,1,100,250,26,42,7.480000000000001,8.32163445484119,-1.0,0.0,100,0,0
15343,robot,0.9,1,100,250,26,43,-1.0,0.0,6.76,9.311412352591844,100,0,0
15344,robot,0.9,1,100,250,26,44,-1.0,0.0,-1.0,0.0,100,0,0
15345,robot,0.9,1,100,250,26,45,5.38,6.924998194945613,-1.0,0.0,100,0,0
15346,robot,0.9,1,100,250,26,46,-1.0,0.0,7.239999999999999,8.67077851176006,100,0,0
15347,robot,0.9,1,100,250,26,47,-1.0,0.0,-1.0,0.0,100,0,0
15348,robot,0.9,1,100,250,26,48,8.2,7.12460525222275,-1.0,0.0,100,0,0
15349,robot,0.9,1,100,250,26,49,-1.0,0.0,6.279999999999999,9.887446586454969,100,0,0
15350,robot,0.9,1,100,250,27,0,-1.0,0.0,7.000000000000001,9.0,100,0,0
15351,robot,0.9,1,100,250,27,1,-1.0,0.0,-1.0,0.0,100,0,0
15352,robot,0.9,1,100,250,27,2,7.239999999999999,8.67077851176006,-1.0,0.0,100,0,0
15353,robot,0.9,1,100,250,27,3,-1.0,0.0,7.48,8.321634454841188,100,0,0
15354,robot,0.9,1,100,250,27,4,-1.0,0.0,-1.0,0.0,100,0,0
15355,robot,0.9,1,100,250,27,5,6.640000000000001,9.46099360532497,-1.0,0.0,100,0,0
15356,robot,0.9,1,100,250,27,6,-1.0,0.0,7.239999999999999,8.67077851176006,100,0,0
15357,robot,0.9,1,100,250,27,7,-1.0,0.0,-1.0,0.0,100,0,0
15358,robot,0.9,1,100,250,27,8,7.0,9.0,-1.0,0.0,100,0,0
15359,robot,0.9,1,100,250,27,9,-1.0,0.0,7.480000000000001,8.321634454841188,100,0,0
15360,robot,0.9,1,100,250,27,10,-1.0,0.0,-1.0,0.0,100,0,0
15361,robot,0.9,1,100,250,27,11,7.0,9.0,-1.0,0.0,100,0,0
15362,robot,0.9,1,100,250,27,12,-1.0,0.0,6.76,9.311412352591844,100,0,0
15363,robot,0.9,1,100,250,27,13,-1.0,0.0,-1.0,0.0,100,0,0
15364,robot,0.9,1,100,250,27,14,7.24,8.67077851176006,-1.0,0.0,100,0,0
15365,robot,0.9,1,100,250,27,15,-1.0,0.0,7.36,8.498846980620373,100,0,0
15366,robot,0.9,1,100,250,27,16,-1.0,0.0,-1.0,0.0,100,0,0
15367,robot,0.9,1,100,250,27,17,7.000000000000001,9.0,-1.0,0.0,100,0,0
15368,robot,0.9,1,100,250,27,18,-1.0,0.0,6.640000000000001,9.46099360532497,100,0,0
15369,robot,0.9,1,100,250,27,19,-1.0,0.0,-1.0,0.0,100,0,0
15370,robot,0.9,1,100,250,27,20,6.4,9.748846085563152,-1.0,0.0,100,0,0
15371,robot,0.9,1,100,250,27,21,-1.0,0.0,6.76,9.311412352591846,100,0,0
15372,robot,0.9,1,100,250,27,22,-1.0,0.0,-1.0,0.0,100,0,0
15373,robot,0.9,1,100,250,27,23,7.48,8.321634454841188,-1.0,0.0,100,0,0
15374,robot,0.9,1,100,250,27,24,-1.0,0.0,6.4,9.748846085563152,100,0,0
15375,robot,0.9,1,100,250,27,25,-1.0,0.0,-1.0,0.0,100,0,0
15376,robot,0.9,1,100,250,27,26,7.480000000000001,8.321634454841188,-1.0,0.0,100,0,0
15377,robot,0.9,1,100,250,27,27,-1.0,0.0,6.88,9.157816333602678,100,0,0
15378,robot,0.9,1,100,250,27,28,-1.0,0.0,-1.0,0.0,100,0,0
15379,robot,0.9,1,100,250,27,29,6.640000000000001,9.46099360532497,-1.0,0.0,100,0,0
15380,robot,0.9,1,100,250,27,30,-1.0,0.0,7.720000000000001,7.949943396024905,100,0,0
15381,robot,0.9,1,100,250,27,31,-1.0,0.0,-1.0,0.0,100,0,0
15382,robot,0.9,1,100,250,27,32,7.480000000000001,8.32163445484119,-1.0,0.0,100,0,0
15383,robot,0.9,1,100,250,27,33,-1.0,0.0,7.6,8.138795979750324,100,0,0
15384,robot,0.9,1,100,250,27,34,-1.0,0.0,-1.0,0.0,100,0,0
15385,robot,0.9,1,100,250,27,35,4.9,7.105631569396207,-1.0,0.0,100,0,0
15386,robot,0.9,1,100,250,27,36,-1.0,0.0,6.4,9.748846085563152,100,0,0
15387,robot,0.9,1,100,250,27,37,-1.0,0.0,-1.0,0.0,100,0,0
15388,robot,0.9,1,100,250,27,38,6.039999999999999,10.154723039059215,-1.0,0.0,100,0,0
15389,robot,0.9,1,100,250,27,39,-1.0,0.0,7.24,8.67077851176006,100,0,0
15390,robot,0.9,1,100,250,27,40,-1.0,0.0,-1.0,0.0,100,0,0
15391,robot,0.9,1,100,250,27,41,5.02,7.06396489232499,-1.0,0.0,100,0,0
15392,robot,0.9,1,100,250,27,42,-1.0,0.0,7.839999999999999,7.754637322273687,100,0,0
15393,robot,0.9,1,100,250,27,43,-1.0,0.0,-1.0,0.0,100,0,0
15394,robot,0.9,1,100,250,27,44,7.480000000000001,8.32163445484119,-1.0,0.0,100,0,0
15395,robot,0.9,1,100,250,27,45,-1.0,0.0,6.039999999999999,10.154723039059215,100,0,0
15396,robot,0.9,1,100,250,27,46,-1.0,0.0,-1.0,0.0,100,0,0
15397,robot,0.9,1,100,250,27,47,7.24,8.67077851176006,-1.0,0.0,100,0,0
15398,robot,0.9,1,100,250,27,48,-1.0,0.0,7.239999999999999,8.67077851176006,100,0,0
15399,robot,0.9,1,100,250,27,49,-1.0,0.0,-1.0,0.0,100,0,0
15400,robot,0.9,1,100,250,28,0,-1.0,0.0,-1.0,0.0,100,0,0
15401,robot,0.9,1,100,250,28,1,7.360000000000001,8.498846980620371,-1.0,0.0,100,0,0
15402,robot,0.9,1,100,250,28,2,-1.0,0.0,7.000000000000001,9.0,100,0,0
15403,robot,0.9,1,100,250,28,3,-1.0,0.0,-1.0,0.0,100,0,0
15404,robot,0.9,1,100,250,28,4,7.480000000000001,8.32163445484119,-1.0,0.0,100,0,0
15405,robot,0.9,1,100,250,28,5,-1.0,0.0,7.24,8.67077851176006,100,0,0
15406,robot,0.9,1,100,250,28,6,-1.0,0.0,-1.0,0.0,100,0,0
15407,robot,0.9,1,100,250,28,7,5.44,6.899739125503225,-1.0,0.0,100,0,0
15408,robot,0.9,1,100,250,28,8,-1.0,0.0,7.120000000000001,8.837737266970544,100,0,0
15409,robot,0.9,1,100,250,28,9,-1.0,0.0,-1.0,0.0,100,0,0
15410,robot,0.9,1,100,250,28,10,7.600000000000001,8.138795979750322,-1.0,0.0,100,0,0
15411,robot,0.9,1,100,250,28,11,-1.0,0.0,6.039999999999999,10.154723039059215,100,0,0
15412,robot,0.9,1,100,250,28,12,-1.0,0.0,-1.0,0.0,100,0,0
15413,robot,0.9,1,100,250,28,13,6.640000000000001,9.46099360532497,-1.0,0.0,100,0,0
15414,robot,0.9,1,100,250,28,14,-1.0,0.0,8.08,7.34258809957361,100,0,0
15415,robot,0.9,1,100,250,28,15,-1.0,0.0,-1.0,0.0,100,0,0
15416,robot,0.9,1,100,250,28,16,6.88,9.157816333602678,-1.0,0.0,100,0,0
15417,robot,0.9,1,100,250,28,17,-1.0,0.0,7.120000000000001,8.837737266970544,100,0,0
15418,robot,0.9,1,100,250,28,18,-1.0,0.0,-1.0,0.0,100,0,0
15419,robot,0.9,1,100,250,28,19,7.840000000000001,7.754637322273686,-1.0,0.0,100,0,0
15420,robot,0.9,1,100,250,28,20,-1.0,0.0,6.880000000000001,9.157816333602678,100,0,0
15421,robot,0.9,1,100,250,28,21,-1.0,0.0,-1.0,0.0,100,0,0
15422,robot,0.9,1,100,250,28,22,7.36,8.498846980620371,-1.0,0.0,100,0,0
15423,robot,0.9,1,100,250,28,23,-1.0,0.0,7.24,8.67077851176006,100,0,0
15424,robot,0.9,1,100,250,28,24,-1.0,0.0,-1.0,0.0,100,0,0
15425,robot,0.9,1,100,250,28,25,5.44,6.899739125503224,-1.0,0.0,100,0,0
15426,robot,0.9,1,100,250,28,26,-1.0,0.0,6.640000000000001,9.46099360532497,100,0,0
15427,robot,0.9,1,100,250,28,27,-1.0,0.0,-1.0,0.0,100,0,0
15428,robot,0.9,1,100,250,28,28,7.600000000000001,8.138795979750322,-1.0,0.0,100,0,0
15429,robot,0.9,1,100,250,28,29,-1.0,0.0,7.6,8.138795979750324,100,0,0
15430,robot,0.9,1,100,250,28,30,-1.0,0.0,-1.0,0.0,100,0,0
15431,robot,0.9,1,100,250,28,31,7.0,9.0,-1.0,0.0,100,0,0
15432,robot,0.9,1,100,250,28,32,-1.0,0.0,7.000000000000001,9.0,100,0,0
15433,robot,0.9,1,100,250,28,33,-1.0,0.0,-1.0,0.0,100,0,0
15434,robot,0.9,1,100,250,28,34,7.239999999999999,8.67077851176006,-1.0,0.0,100,0,0
15435,robot,0.9,1,100,250,28,35,-1.0,0.0,6.4,9.748846085563152,100,0,0
15436,robot,0.9,1,100,250,28,36,-1.0,0.0,-1.0,0.0,100,0,0
15437,robot,0.9,1,100,250,28,37,6.640000000000001,9.46099360532497,-1.0,0.0,100,0,0
15438,robot,0.9,1,100,250,28,38,-1.0,0.0,7.0,9.0,100,0,0
15439,robot,0.9,1,100,250,28,39,-1.0,0.0,-1.0,0.0,100,0,0
15440,robot,0.9,1,100,250,28,40,7.480000000000001,8.321634454841188,-1.0,0.0,100,0,0
15441,robot,0.9,1,100,250,28,41,-1.0,0.0,7.96,7.552377109228591,100,0,0
15442,robot,0.9,1,100,250,28,42,-1.0,0.0,-1.0,0.0,100,0,0
15443,robot,0.9,1,100,250,28,43,5.800000000000001,6.734983296193095,-1.0,0.0,100,0,0
15444,robot,0.9,1,100,250,28,44,-1.0,0.0,7.12,8.837737266970546,100,0,0
15445,robot,0.9,1,100,250,28,45,-1.0,0.0,-1.0,0.0,100,0,0
15446,robot,0.9,1,100,250,28,46,7.0,9.0,-1.0,0.0,100,0,0
15447,robot,0.9,1,100,250,28,47,-1.0,0.0,7.000000000000001,9.0,100,0,0
15448,robot,0.9,1,100,250,28,48,-1.0,0.0,-1.0,0.0,100,0,0
15449,robot,0.9,1,100,250,28,49,7.360000000000001,8.498846980620371,-1.0,0.0,100,0,0
15450,robot,0.9,1,100,250,29,0,6.279999999999999,9.887446586454969,-1.0,0.0,100,0,0
15451,robot,0.9,1,100,250,29,1,-1.0,0.0,7.239999999999999,8.67077851176006,100,0,0
15452,robot,0.9,1,100,250,29,2,-1.0,0.0,-1.0,0.0,100,0,0
15453,robot,0.9,1,100,250,29,3,7.0,9.0,-1.0,0.0,100,0,0
15454,robot,0.9,1,100,250,29,4,-1.0,0.0,7.000000000000001,9.0,100,0,0
15455,robot,0.9,1,100,250,29,5,-1.0,0.0,-1.0,0.0,100,0,0
15456,robot,0.9,1,100,250,29,6,6.16,10.022694248554128,-1.0,0.0,100,0,0
15457,robot,0.9,1,100,250,29,7,-1.0,0.0,6.88,9.157816333602678,100,0,0
15458,robot,0.9,1,100,250,29,8,-1.0,0.0,-1.0,0.0,100,0,0
15459,robot,0.9,1,100,250,29,9,7.0,9.0,-1.0,0.0,100,0,0
15460,robot,0.9,1,100,250,29,10,-1.0,0.0,6.52,9.606747628620209,100,0,0
15461,robot,0.9,1,100,250,29,11,-1.0,0.0,-1.0,0.0,100,0,0
15462,robot,0.9,1,100,250,29,12,7.239999999999999,8.67077851176006,-1.0,0.0,100,0,0
15463,robot,0.9,1,100,250,29,13,-1.0,0.0,6.76,9.311412352591844,100,0,0
15464,robot,0.9,1,100,250,29,14,-1.0,0.0,-1.0,0.0,100,0,0
15465,robot,0.9,1,100,250,29,15,5.799999999999999,6.734983296193095,-1.0,0.0,100,0,0
15466,robot,0.9,1,100,250,29,16,-1.0,0.0,6.64,9.460993605324973,100,0,0
15467,robot,0.9,1,100,250,29,17,-1.0,0.0,-1.0,0.0,100,0,0
15468,robot,0.9,1,100,250,29,18,5.679999999999999,6.792466415080756,-1.0,0.0,100,0,0
15469,robot,0.9,1,100,250,29,19,-1.0,0.0,7.480000000000001,8.321634454841188,100,0,0
15470,robot,0.9,1,100,250,29,20,-1.0,0.0,-1.0,0.0,100,0,0
15471,robot,0.9,1,100,250,29,21,7.36,8.498846980620373,-1.0,0.0,100,0,0
15472,robot,0.9,1,100,250,29,22,-1.0,0.0,7.12,8.837737266970546,100,0,0
15473,robot,0.9,1,100,250,29,23,-1.0,0.0,-1.0,0.0,100,0,0
15474,robot,0.9,1,100,250,29,24,7.6,8.138795979750324,-1.0,0.0,100,0,0
15475,robot,0.9,1,100,250,29,25,-1.0,0.0,7.480000000000001,8.32163445484119,100,0,0
15476,robot,0.9,1,100,250,29,26,-1.0,0.0,-1.0,0.0,100,0,0
15477,robot,0.9,1,100,250,29,27,7.120000000000001,8.837737266970544,-1.0,0.0,100,0,0
15478,robot,0.9,1,100,250,29,28,-1.0,0.0,5.62,6.820234600070587,100,0,0
15479,robot,0.9,1,100,250,29,29,-1.0,0.0,-1.0,0.0,100,0,0
15480,robot,0.9,1,100,250,29,30,5.92,10.283656937101703,-1.0,0.0,100,0,0
15481,robot,0.9,1,100,250,29,31,-1.0,0.0,6.4,9.748846085563152,100,0,0
15482,robot,0.9,1,100,250,29,32,-1.0,0.0,-1.0,0.0,100,0,0
15483,robot,0.9,1,100,250,29,33,6.880000000000001,9.157816333602678,-1.0,0.0,100,0,0
15484,robot,0.9,1,100,250,29,34,-1.0,0.0,7.239999999999999,8.67077851176006,100,0,0
15485,robot,0.9,1,100,250,29,35,-1.0,0.0,-1.0,0.0,100,0,0
15486,robot,0.9,1,100,250,29,36,5.799999999999999,6.734983296193095,-1.0,0.0,100,0,0
15487,robot,0.9,1,100,250,29,37,-1.0,0.0,8.32,6.897651774335959,100,0,0
15488,robot,0.9,1,100,250,29,38,-1.0,0.0,-1.0,0.0,100,0,0
15489,robot,0.9,1,100,250,29,39,7.12,8.837737266970546,-1.0,0.0,100,0,0
15490,robot,0.9,1,100,250,29,40,-1.0,0.0,5.44,10.770626722712102,100,0,0
15491,robot,0.9,1,100,250,29,41,-1.0,0.0,-1.0,0.0,100,0,0
15492,robot,0.9,1,100,250,29,42,7.0,9.0,-1.0,0.0,100,0,0
15493,robot,0.9,1,100,250,29,43,-1.0,0.0,7.12,8.837737266970546,100,0,0
15494,robot,0.9,1,100,250,29,44,-1.0,0.0,-1.0,0.0,100,0,0
15495,robot,0.9,1,100,250,29,45,6.039999999999999,6.611989110698837,-1.0,0.0,100,0,0
15496,robot,0.9,1,100,250,29,46,-1.0,0.0,7.24,8.67077851176006,100,0,0
